title,subtitle,,
Cartola do Colón viaja a Porto Alegre para cobrar dívida do Inter por Luque,"Ex-presidente do clube argentino Nestor Vignatti foi enviado à capital gaúcha para negociar US$ 800 mil (R$ 3,1 milhões) pendentes da contratação do atacante",,
"Sede de 2022, Catar promete entregar 1º estádio seis anos antes da Copa","Com três mil trabalhadores e forte esquema de prevenção de acidentes, Khalifa está sendo remodelado para estar 100% seis anos antes da Copa",,
"Tormento em 2015, bola parada vira principal alvo de Muricy no Flamengo",Time ainda não sofreu gol em cobranças de córner e de faltas próximas da área. Técnico cumpre promessa da chegada e torna prática diária nos treinos na Gávea,,
"Bolaños inicia ""pré-temporada"" para melhor adaptação ao futebol brasileiro","Atacante permanecerá uma semana exclusivamente com a preparação física. Ficará fora da estreia do Grêmio diante do Toluca, pela estreia na Copa Libertadores ",,
Serena Williams põe a mão na massa e ajuda a construir escolas na Jamaica,"Iniciativa da número 1 do mundo faz parte de seu fundo, que auxilia indivíduos e/ou comunidades afetadas pela violência e visa garantir o acesso igualitário à educação",,
"Tite lamenta saídas, mas não vê o Timão como azarão na Libertadores","Treinador diz que o Corinthians seria um dos favoritos ao título sul-americano antes de perder seis titulares, destaca qualidade do elenco, mas pede tempo para trabalhar",,
"Febre tira Paulinho de treino do Santos, e Patito ganha vaga de titular","Atacante teve febre na noite desta terça-feira, acordou melhor, mas foi poupado do treinamento. Com isso, Patito treinou como titular em coletivo",,
Ex-jogador da Ponte morre afogado durante carnaval no interior de SP,"Sergiano Henrique, de 18 anos, passou pela Macaca no segundo semestre de 2015, mas não teve contrato renovado. Machucado, ele aproveitava o feriado com a família",,
"Bethe se compara a uma Fênix e diz: ""Voltarei mais poderosa do que nunca""","Após ser nocauteada por Ronda, brasileira irá retornar ao octógono dia 16 de abril, contra Raquel Pennington e dispara: ""Ponto fraco dela é ser frágil psicologicamente""",,
Chelsea pode perder outro atleta para a China. Alvo agora é atacante francês,"Segundo ""Daily Mirror"", Shanghai Shenhua estaria disposto a pagar R$ 62 milhões pelo jogador. Clube também tenta a contratação do argentino Lavezzi, do PSG",,
"No ritmo de Mancu, Fla abre semana lusitana contra Portuguesa no Raulino","No ""aquecimento"" para clássico com o Vasco, time de Muricy terá argentino como organizador do meio. Gaúcho lembra rivalidade e espera surpreender antigo rival",,
Para guardar: confira todos os 76 gols de D'Alessandro marcados pelo Inter,GloboEsporte.com seleciona todos os tentos do argentino pelo clube gaúcho ,,
"Vítima de racismo na Romênia, estrela do handebol faz desabafo: ""Idiotas""","Francesa Allison Pineau sofre com cantos racistas da torcida rival em partida do campeonato romeno e afirma: ""Se não me respeitam, não tenho nada a fazer aqui""",,
"Nome de Cuéllar aparece no BID, e colombiano pode estrear no clássico ","Depois de polêmica envolvendo reclamação de Rodrigo Caetano sobre o recesso da CBF durante o carnaval, volante tem situação regularizada",,
"Clube de AL tenta superar a crise com bingo de Fusca, cerveja e até galetos","Atravessando dificuldade para manter o time no estadual, presidente do Penedense recorre a alternativa inusitada: ""Quem ganhar já sai bebendo e comendo no carro""",,
Cazaquistão elimina a campeã Itália e vai à semifinal da Uefa Euro pela 1ª vez,"Com gols de Leo (dois), Yesenamanov, Zhamankulov e Nurgozhin, time do técnico Cacau faz 5 a 2 nos atuais vencedores do torneio e encara a Espanha na próxima fase",,
Balbuena aguarda exames de coração para assinar com o Corinthians,Zagueiro não aparece no CT nesta terça porque tem de fazer último procedimento antes de firmar contrato. Clínica especializada está fechada no Carnaval,,
Holm revela que foi ao Oscar do MMA com vestido e colar emprestados,"Concentrada no duelo contra Miesha, americana diz que precisou da ajuda de amiga para se vestir para o evento. ""Só comprei os sapatos, porque estavam em promoção""",,
Campeã do taekwondo vira rainha de bateria de escola de samba, vídeo,"Nathássia Amaral, campeã brasileira na categoria até 73 kg, é a madrinha da Unidos da Vila Mamona, em Corumbá, sua cidade natal; atleta desfilou nessa segunda-feira",
Presidente do Rizin promete ir atrás de Wanderlei para casar luta contra Fedor,"Mandatário do evento japonês, Nobuyuki Sakakibara espera contar com o brasileiro no cast da organização e planeja se esforçar para colocá-lo contra o ""Ùltimo Imperador""",,
"Jorginho toma celular de Nenê, que transmitia ao vivo treino em rede social","Técnico do Vasco tira o ""brinquedo"" do camisa 10 na hora da prática de cobranças de falta. Ele prevê dificuldades para a partida desta quarta, mas não dá pistas sobre time",,
Vírus da zika: Hope Solo diz que não disputaria se Olimpíadas fossem hoje ,Goleira dos EUA comenta que não correria risco de ter um bebê sem saúde,,
"Com lesão no tornozelo, Ramirez desfalca Praia Clube até fim do returno","Diretoria informa que torção no tornozelo esquerdo da oposta cubana, sofrida contra o Osasco, não teve rompimento e prazo de recuperação vai de três a quatro semanas",,
"Brasil goleia Equador, segue 100% e fica muito perto da vaga no Mundial","Seleção faz 14 a 0, chega a 9 pontos e já está na semifinal das Eliminatórias mesmo com um jogo a cumprir na 1ª fase. Classificação para a Copa pode sair nesta quarta",,
"Gravado em uma cozinha, canal sobre a Portuguesa faz sucesso na internet","O programa ""FutChico"", feito por torcedor de 11 anos na cozinha de casa tem feito sucesso nas redes sociais",,
Romarinho marca no fim e sela ida do El Jaish à Liga dos Campeões asiática,Brasileiro balançou as redes em seu jogo de número 50 pelo clube do Catar,,
São Paulo decide sequência na Libertadores contra o César Vallejo,"Tricolor tenta garantir vaga na fase de grupos e conta com o apoio da torcida, que vai encher o Pacaembu nesta quarta-feira. Destaque, Calleri começa jogo no banco",,
"Com 9 brasileiros em quadra, Rússia elimina o Azerbaijão da Uefa Euro","Com gols de Eder Lima (3), Abramov (2) e Rômulo, russos fazem 6 a 2 e despacham rival nas quartas de final do continental. Adversário da semifinal será a anfitriã Sérvia",,
"Prass vê Leandro Almeida triste após falha, mas diz: ""Vai voltar mais forte""","Goleiro do Palmeiras defende o companheiro após a falha no empate de quinta-feira contra o São Bento; nesta quarta, diante do Oeste, o zagueiro começa no banco",,
Hamilton posa ao lado de personagem,"Piloto da F1 visita escritório do criador da série, George Lucas, e posta em rede social",,
Griffin é punido por soco em roupeiro,"Diretoria do Los Angeles Clippers suspende jogador por quatro partidas, sem pagamento, e ainda retira os rendimentos por mais um jogo por conta da lesão sofrida",,
Butler fica parado por até um mês e é substituído por Gasol no All-Star Game,"Bulls confirmam torção no joelho esquerdo, e ala-armador dá lugar ao espanhol no banco do time da Conferência Leste, no evento deste domingo, em Toronto",,
Milhares de fãs vão às ruas de Denver receber campeões do Super Bowl 50,"Após quebrar jejum de 17 anos, time dos Broncos desfila em carros do Corpo de Bombeiros com o troféu Vince Lombardi e arrasta multidões pelas ruas da cidade",,
André é apresentado pelo Corinthians prometendo deixar polêmicas para trás,"Centroavante é apresentado nesta terça e se diz mais maduro para ajudar Timão, mas admite que erros do passado prejudicaram evolução na carreira",,
"Love entra no 2º tempo, mas não evita saída do Monaco da Copa da França","Equipe é eliminada pelo Sochaux, que disputa a segunda divisão do país",,
"Gabriel mira Olimpíadas no Brasil ao lado de Neymar: ""Meu maior sonho""","Atacante do Santos quer ""evolução contínua"" para disputar os Jogos Olímpicos do Rio de Janeiro com a seleção brasileira em busca da inédita medalha de ouro",,
Refugiado famoso por chute e filho iniciam nova vida no futebol espanhol,"Fã de José Mourinho e Pelé, Osama Abdul Mohsen vira técnico na base do Getafe à espera de convite de clubes grandes. Pequeno Zaid quer ser Cristiano Ronaldo",,
"Champions da Ásia: Xavi isola pênalti, e Al Sadd é eliminado em playoff","Thiago Neves também desperdiça sua cobrança, mas Al Jazira fica com vaga",,
Teddy Riner deverá ser submetido ,"Após ter desistido do Grand Slam de Paris por conta das fortes dores, francês dono de oito títulos mundiais, poderá fazer artroscopia para remover pedaço de cartilagem",,
Goleiro pede que Cesar Vallejo pense primeiro na defesa contra o São Paulo,"Após 1 a 1 no jogo de ida, equipe peruana deve se fechar no Pacaembu para sair em contra-ataques. Salomón Libman elogia Calleri e outros nomes, mas confia na vaga",,
"Argel minimiza ida de Henrique para Grêmio: ""Não era nosso preferido""","Clube gaúcho negociou com centroavante, que acabou sendo contratado pelo rival",,
Calleri entra para história do São Paulo ao estrear e marcar em jogos seguidos,"Argentino marcou contra o César Vallejo e depois repetiu a dose diante do Água Santa, no último sábado. Nesta quarta-feira, pela Libertadores, ele começará no banco",,
"Sem renovar com Avaí, Léo Gamalho acerta com Nacional para Libertadores",Atacante firmará vínculo com uruguaios por seis meses para o torneio continental,,
"Jornal: Depois de D. Alves, chineses oferecem R$ 434 mi por Arda Turan ","Com vínculo até 2020 com o Barça, jogador teria recusado proposta do Beijing Guoan",,
Presidente da Federação Internacional,"Ingmar de Vos, chefe do hipismo mundial, afirma que o prazo para finalizar as obras em Deodoro está terminando: ""A chegada dos cavalos está prevista para 29 de julho""",,
"Pep elogia Lewandowski: ""Jogador mais profissional com quem trabalhei""","Guardiola enaltece comprometimento do atleta com alimentação, treinos e descanso",,
Roger encaminha time reserva com volta de Giuliano para enfrentar o VEC,Meia está recuperado de fascite plantar no pé esquerdo e treinou normalmente ,,
"Franzino, Danielzinho diz que não se intimida com pancadas: ""Acostumado""","Em sua primeira coletiva de imprensa, jogador falou sobre como está sendo o início de ano promissor com a camisa tricolor",,
"Dos Anjos salta duas posições no ranking, mas segue atrás de McGregor",Campeão dos pesos-leves ultrapassa Fabricio Werdum e Robbie Lawler em nova edição do ranking do UFC. Stephen Thompson sobe cinco lugares entre meio-médios,,
No meio e na lateral: Sánchez Miño quer ajudar Cruzeiro em várias funções,"Com formação no meio-campo, mas tendo atuado como ala, argentino se coloca à disposição de Deivid para jogar em mais de uma posição",,
"Pacotão da folia: santistas apertados, Sheik animado e prévia dos Jogos","Jogadores do Santos improvisam ida ao banheiro, Emerson e Guerrero falam do clássico com o Vasco e inspiração ao Rio 2016 marcam desfiles na Sapucaí",,
"Luis Enrique minimiza oferta por Dani Alves: ""Não imagino nenhuma saída""",Técnico não sabia que janela chinesa só fecha no fim de fevereiro. E não confirma escalação de time reserva em semifinal contra Valencia mesmo após 7 a 0 na ida,,
"Elkeson estreia, Conca brilha, e Shanghai SIPG avança na Champions","Argentino marca de sem-pulo e dá assistência em vitória por 3 a 0 sobre o Muang Thong, da Tailândia. Fase de grupos com quatro chineses começa no fim do mês",,
Site: De Gea receberia R$ 52 milhões por ano em seis temporadas no Real,"""Football Leaks"" divulga números de negociação que não saiu na janela do meio do ano passado. Multa rescisória para sair dos merengues seria de R$ 2,1 bilhões",,
"Diferencial nos primeiros jogos, Ganso festeja bom momento e elogia Bauza",Camisa 10 do São Paulo diz que tem se cobrado muito para apresentar o futebol que todos esperam dele. Meia pede concentração total contra o César Vallejo nesta quarta,,
"Quem fica e quem sai? Jornal ""prevê"" mudanças de Pep Guardiola no City","“Daily Mail” diz que sete jogadores serão negociados após a chegada do técnico catalão, entre eles o marfinense Yaya Touré. Fernandinho está cotado para seguir",,
"Estreia de Wendell Lira no Vila dura pouco tempo, mas tem drible e susto","Em campo por apenas 20 minutos, vencedor do Puskás ajuda time a vencer a primeira no Goianão, arrisca bonita finta, se movimenta e até esbarra em placa de publicidade",,
